event_id,member_id
xlcfrnywmbnc,201326996
xlcfrnywmbnc,237234509
xlcfrnywmbnc,234504149
xlcfrnywmbnc,209387077
xlcfrnywmbnc,202105224
szlrfnywmblc,190762309
szlrfnywmblc,188605089
szlrfnywmblc,201687334
szlrfnywmblc,8331238
szlrfnywmblc,220009905
szlrfnywmblc,108448302
szlrfnywmblc,102928292
szlrfnywmblc,224555142
szlrfnywmblc,150154702
szlrfnywmblc,224204230
szlrfnywmblc,220916721
szlrfnywmblc,237100490
szlrfnywmblc,204008035
szlrfnywmblc,221181978
szlrfnywmblc,237234509
szlrfnywmblc,199959120
szlrfnywmblc,237645388
szlrfnywmblc,217865936
szlrfnywmblc,217519828
szlrfnywmblc,237417427
szlrfnywmblc,199265859
szlrfnywmblc,9417930
szlrfnywmblc,236892909
fdhksnywmbkc,218424925
fdhksnywmbkc,221514468
fdhksnywmbkc,227281960
fdhksnywmbkc,205486647
fdhksnywmbkc,209959225
fdhksnywmbkc,213204941
fdhksnywmbkc,196397630
fdhksnywmbkc,206748488
fdhksnywmbkc,169743132
fdhksnywmbkc,210315891
fdhksnywmbkc,175661902
fdhksnywmbkc,187022018
fdhksnywmbkc,208103559
fdhksnywmbkc,196713152
fdhksnywmbkc,187408594
fdhksnywmbkc,228046911
fdhksnywmbkc,184969514
fdhksnywmbkc,218001391
fdhksnywmbkc,188195004
fdhksnywmbkc,134082522
fdhksnywmbkc,212067480
fdhksnywmbkc,234424306
fdhksnywmbkc,237102652
fdhksnywmbkc,232251326
fdhksnywmbkc,209182680
fdhksnywmbkc,236313302
dlkrtmywmbjc,221514468
dlkrtmywmbjc,191754155
dlkrtmywmbjc,108448302
dlkrtmywmbjc,102928292
dlkrtmywmbjc,224204230
dlkrtmywmbjc,31415712
dlkrtmywmbjc,209387077
dlkrtmywmbjc,234599113
dlkrtmywmbjc,213019229
dlkrtmywmbjc,232676485
dlkrtmywmbjc,199265859
gvprrnywmbgc,221514468
gvprrnywmbgc,232309819
gvprrnywmbgc,188313814
gvprrnywmbgc,108448302
gvprrnywmbgc,196457692
gvprrnywmbgc,220916721
gvprrnywmbgc,182967642
gvprrnywmbgc,237234509
gvprrnywmbgc,217760858
gvprrnywmbgc,183060625
gvprrnywmbgc,27536502
gvprrnywmbgc,98296172
gvprrnywmbgc,209387077
gvprrnywmbgc,113235602
gvprrnywmbgc,234599113
gvprrnywmbgc,234829316
gvprrnywmbgc,236892909
gvprrnywmbgc,195150281
xlcfrnywmbfc,221514468
xlcfrnywmbfc,237182533
xlcfrnywmbfc,220009905
xlcfrnywmbfc,174194492
xlcfrnywmbfc,234531281
xlcfrnywmbfc,217760858
xlcfrnywmbfc,192962326
xlcfrnywmbfc,223460528
xlcfrnywmbfc,235991116
szlrfnywmbcc,38817752
szlrfnywmbcc,237096176
szlrfnywmbcc,218239855
szlrfnywmbcc,224204230
szlrfnywmbcc,220916721
szlrfnywmbcc,217534802
szlrfnywmbcc,217760858
szlrfnywmbcc,112593672
szlrfnywmbcc,223460528
szlrfnywmbcc,9715525
szlrfnywmbcc,213019229
szlrfnywmbcc,212554858
szlrfnywmbcc,236892909
szlrfnywmbcc,211114082
szlrfnywmbcc,236501055
xmlxmmywmbbc,218424925
xmlxmmywmbbc,221514468
xmlxmmywmbbc,38817752
xmlxmmywmbbc,227281960
xmlxmmywmbbc,205486647
xmlxmmywmbbc,234500011
xmlxmmywmbbc,213204941
xmlxmmywmbbc,196397630
xmlxmmywmbbc,216892372
xmlxmmywmbbc,206748488
xmlxmmywmbbc,169743132
xmlxmmywmbbc,216464993
xmlxmmywmbbc,175661902
xmlxmmywmbbc,187022018
xmlxmmywmbbc,208103559
xmlxmmywmbbc,196713152
xmlxmmywmbbc,228046911
xmlxmmywmbbc,184969514
xmlxmmywmbbc,220648421
xmlxmmywmbbc,218001391
xmlxmmywmbbc,188195004
xmlxmmywmbbc,212067480
xmlxmmywmbbc,232251326
xmlxmmywmbbc,211114082
xmlxmmywmbbc,235913068
dlkrtmywmbzb,221514468
dlkrtmywmbzb,220009905
dlkrtmywmbzb,108448302
dlkrtmywmbzb,102928292
dlkrtmywmbzb,150154702
dlkrtmywmbzb,224204230
dlkrtmywmbzb,220916721
dlkrtmywmbzb,208882494
dlkrtmywmbzb,207654954
dlkrtmywmbzb,223460528
dlkrtmywmbzb,236870441
dlkrtmywmbzb,199959120
dlkrtmywmbzb,209387077
dlkrtmywmbzb,101127512
dlkrtmywmbzb,211114082
gvprrnywmbwb,232309819
gvprrnywmbwb,108448302
gvprrnywmbwb,232825253
gvprrnywmbwb,196457692
gvprrnywmbwb,219054579
gvprrnywmbwb,224204230
gvprrnywmbwb,220916721
gvprrnywmbwb,234531281
gvprrnywmbwb,236672408
gvprrnywmbwb,192962326
gvprrnywmbwb,230876172
gvprrnywmbwb,27536502
gvprrnywmbwb,1000328
gvprrnywmbwb,226139905
gvprrnywmbwb,113235602
gvprrnywmbwb,234599113
gvprrnywmbwb,236619303
gvprrnywmbwb,192033663
gvprrnywmbwb,207066974
gvprrnywmbwb,213026077
gvprrnywmbwb,236501055
xlcfrnywmbvb,191854606
xlcfrnywmbvb,188313814
xlcfrnywmbvb,220009905
xlcfrnywmbvb,174194492
xlcfrnywmbvb,102928292
xlcfrnywmbvb,196457692
xlcfrnywmbvb,154193102
xlcfrnywmbvb,233835631
xlcfrnywmbvb,192962326
xlcfrnywmbvb,209387077
xlcfrnywmbvb,141520072
xlcfrnywmbvb,236619303
xlcfrnywmbvb,202105224
xlcfrnywmbvb,236313302
xlcfrnywmbvb,232316154
xlcfrnywmbvb,218252590
szlrfnywmbsb,38817752
szlrfnywmbsb,220009905
szlrfnywmbsb,216892372
szlrfnywmbsb,108448302
szlrfnywmbsb,102928292
szlrfnywmbsb,43237102
szlrfnywmbsb,235687703
szlrfnywmbsb,223460528
szlrfnywmbsb,151283182
szlrfnywmbsb,209387077
szlrfnywmbsb,199265859
szlrfnywmbsb,9417930
szlrfnywmbsb,236501055
xmlxmmywmbrb,218424925
xmlxmmywmbrb,227281960
xmlxmmywmbrb,234500011
xmlxmmywmbrb,213204941
xmlxmmywmbrb,196397630
xmlxmmywmbrb,206748488
xmlxmmywmbrb,235929337
xmlxmmywmbrb,169743132
xmlxmmywmbrb,233151380
xmlxmmywmbrb,146488962
xmlxmmywmbrb,175661902
xmlxmmywmbrb,187022018
xmlxmmywmbrb,208103559
xmlxmmywmbrb,187408594
xmlxmmywmbrb,228046911
xmlxmmywmbrb,184969514
xmlxmmywmbrb,108862482
xmlxmmywmbrb,218001391
xmlxmmywmbrb,188195004
xmlxmmywmbrb,134082522
xmlxmmywmbrb,212067480
xmlxmmywmbrb,234424306
xmlxmmywmbrb,232251326
xmlxmmywmbrb,110673102
dlkrtmywmbqb,190762309
dlkrtmywmbqb,188313814
dlkrtmywmbqb,223460528
dlkrtmywmbqb,209387077
dlkrtmywmbqb,234599113
dlkrtmywmbqb,213019229
dlkrtmywmbqb,202702514
dlkrtmywmbqb,196967834
dlkrtmywmbqb,236015133
mvsrbnywmbnb,235337717
mvsrbnywmbnb,108448302
mvsrbnywmbnb,220916721
mvsrbnywmbnb,233954649
mvsrbnywmbnb,234504149
mvsrbnywmbnb,27536502
mvsrbnywmbnb,1000328
mvsrbnywmbnb,216054240
mvsrbnywmbnb,98296172
mvsrbnywmbnb,226139905
mvsrbnywmbnb,113235602
mvsrbnywmbnb,141520072
mvsrbnywmbnb,204037791
mvsrbnywmbnb,234829316
mvsrbnywmbnb,101127512
mvsrbnywmbnb,207066974
mvsrbnywmbnb,236015133
xlcfrnywmbmb,188313814
xlcfrnywmbmb,220009905
xlcfrnywmbmb,102928292
xlcfrnywmbmb,225289681
xlcfrnywmbmb,196457692
xlcfrnywmbmb,201326996
xlcfrnywmbmb,234531281
xlcfrnywmbmb,207654954
xlcfrnywmbmb,233835631
xlcfrnywmbmb,183390016
xlcfrnywmbmb,223460528
xlcfrnywmbmb,209387077
xlcfrnywmbmb,235991116
xlcfrnywmbmb,234218177
xlcfrnywmbmb,220688601
xlcfrnywmbmb,48561832
szlrfnywmbkb,235337717
szlrfnywmbkb,220009905
szlrfnywmbkb,108448302
szlrfnywmbkb,36925522
szlrfnywmbkb,224204230
szlrfnywmbkb,224207742
szlrfnywmbkb,217760858
szlrfnywmbkb,209387077
szlrfnywmbkb,149375642
szlrfnywmbkb,224063247
szlrfnywmbkb,232676485
szlrfnywmbkb,9417930
xmlxmmywmbjb,218424925
xmlxmmywmbjb,221514468
xmlxmmywmbjb,227281960
xmlxmmywmbjb,205486647
xmlxmmywmbjb,213204941
xmlxmmywmbjb,196397630
xmlxmmywmbjb,206748488
xmlxmmywmbjb,169743132
xmlxmmywmbjb,229080074
xmlxmmywmbjb,187022018
xmlxmmywmbjb,235486318
xmlxmmywmbjb,187408594
xmlxmmywmbjb,228046911
xmlxmmywmbjb,184969514
xmlxmmywmbjb,218001391
xmlxmmywmbjb,188195004
xmlxmmywmbjb,221191725
xmlxmmywmbjb,134082522
xmlxmmywmbjb,212067480
xmlxmmywmbjb,234424306
xmlxmmywmbjb,235796330
xmlxmmywmbjb,232251326
xmlxmmywmbjb,110673102
dlkrtmywmbhb,221514468
dlkrtmywmbhb,235573456
dlkrtmywmbhb,234929266
dlkrtmywmbhb,206191352
dlkrtmywmbhb,220009905
dlkrtmywmbhb,108448302
dlkrtmywmbhb,102928292
dlkrtmywmbhb,150154702
dlkrtmywmbhb,207654954
dlkrtmywmbhb,183060625
dlkrtmywmbhb,229637176
dlkrtmywmbhb,209387077
dlkrtmywmbhb,149375642
dlkrtmywmbhb,234599113
dlkrtmywmbhb,224063247
dlkrtmywmbhb,196967834
mvsrbnywmbfb,234500011
mvsrbnywmbfb,235337717
mvsrbnywmbfb,235175098
mvsrbnywmbfb,217488086
mvsrbnywmbfb,108448302
mvsrbnywmbfb,227958621
mvsrbnywmbfb,226905891
mvsrbnywmbfb,196457692
mvsrbnywmbfb,188630710
mvsrbnywmbfb,220916721
mvsrbnywmbfb,200801878
mvsrbnywmbfb,210697859
mvsrbnywmbfb,235486318
mvsrbnywmbfb,98296172
mvsrbnywmbfb,226139905
mvsrbnywmbfb,235494794
mvsrbnywmbfb,113235602
mvsrbnywmbfb,213019229
mvsrbnywmbfb,212067480
mvsrbnywmbfb,207066974
mvsrbnywmbfb,9417930
xlcfrnywmbdb,234929266
xlcfrnywmbdb,188313814
xlcfrnywmbdb,220009905
xlcfrnywmbdb,217488086
xlcfrnywmbdb,196457692
xlcfrnywmbdb,219054579
xlcfrnywmbdb,233835631
xlcfrnywmbdb,229080074
xlcfrnywmbdb,195576085
xlcfrnywmbdb,209387077
xlcfrnywmbdb,101127512
xlcfrnywmbdb,202105224
xlcfrnywmbdb,224063247
szlrfnywlbpc,220226916
szlrfnywlbpc,221415461
szlrfnywlbpc,234146158
szlrfnywlbpc,190430542
szlrfnywlbpc,223947407
szlrfnywlbpc,209387077
xmlxmmywlbnc,218424925
xmlxmmywlbnc,227281960
xmlxmmywlbnc,205486647
xmlxmmywlbnc,213204941
xmlxmmywlbnc,160655772
xmlxmmywlbnc,196397630
xmlxmmywlbnc,206748488
xmlxmmywlbnc,218426780
xmlxmmywlbnc,210315891
xmlxmmywlbnc,175661902
xmlxmmywlbnc,229080074
xmlxmmywlbnc,208103559
xmlxmmywlbnc,187408594
xmlxmmywlbnc,228046911
xmlxmmywlbnc,184969514
xmlxmmywlbnc,188195004
xmlxmmywlbnc,134082522
xmlxmmywlbnc,234599113
xmlxmmywlbnc,212067480
xmlxmmywlbnc,234424306
xmlxmmywlbnc,232251326
dlkrtmywlbmc,188313814
dlkrtmywlbmc,220009905
dlkrtmywlbmc,102928292
dlkrtmywlbmc,207654954
dlkrtmywlbmc,226139905
dlkrtmywlbmc,209387077
dlkrtmywlbmc,211114082
mvsrbnywlbkc,235023447
mvsrbnywlbkc,234500011
mvsrbnywlbkc,206102273
mvsrbnywlbkc,234929266
mvsrbnywlbkc,188313814
mvsrbnywlbkc,234103781
mvsrbnywlbkc,108448302
mvsrbnywlbkc,183645592
mvsrbnywlbkc,227958621
mvsrbnywlbkc,196457692
mvsrbnywlbkc,234427738
mvsrbnywlbkc,220916721
mvsrbnywlbkc,200801878
mvsrbnywlbkc,220581376
mvsrbnywlbkc,227588227
mvsrbnywlbkc,234611489
mvsrbnywlbkc,197954294
mvsrbnywlbkc,191186119
mvsrbnywlbkc,234364278
mvsrbnywlbkc,228046911
mvsrbnywlbkc,149375642
mvsrbnywlbkc,113235602
mvsrbnywlbkc,157778932
mvsrbnywlbkc,234599113
mvsrbnywlbkc,234829316
mvsrbnywlbkc,207066974
mvsrbnywlbkc,182592498
mvsrbnywlbkc,157814872
mvsrbnywlbkc,210994848
mvsrbnywlbkc,180118222
gwjpknywlbjc,220009905
gwjpknywlbjc,233534591
gwjpknywlbjc,234870599
gwjpknywlbjc,27157532
gwjpknywlbjc,102928292
gwjpknywlbjc,196457692
gwjpknywlbjc,229387336
gwjpknywlbjc,186626125
gwjpknywlbjc,234531281
gwjpknywlbjc,149568122
gwjpknywlbjc,233835631
gwjpknywlbjc,234818550
gwjpknywlbjc,216464993
gwjpknywlbjc,183390016
gwjpknywlbjc,223460528
gwjpknywlbjc,196515534
gwjpknywlbjc,216580388
gwjpknywlbjc,234364278
gwjpknywlbjc,195576085
gwjpknywlbjc,141520072
gwjpknywlbjc,234599113
gwjpknywlbjc,220688601
gwjpknywlbjc,212067480
gwjpknywlbjc,204037791
gwjpknywlbjc,234829316
gwjpknywlbjc,202105224
gwjpknywlbjc,210994848
szlrfnywlbgc,88301092
szlrfnywlbgc,8331238
szlrfnywlbgc,188313814
szlrfnywlbgc,220009905
szlrfnywlbgc,36925522
szlrfnywlbgc,231246833
szlrfnywlbgc,220916721
szlrfnywlbgc,224207742
szlrfnywlbgc,216995
szlrfnywlbgc,204645789
szlrfnywlbgc,213019229
szlrfnywlbgc,212554858
szlrfnywlbgc,210994848
xmlxmmywlbfc,218424925
xmlxmmywlbfc,227281960
xmlxmmywlbfc,205486647
xmlxmmywlbfc,201687334
xmlxmmywlbfc,213204941
xmlxmmywlbfc,160655772
xmlxmmywlbfc,196397630
xmlxmmywlbfc,169743132
xmlxmmywlbfc,146488962
xmlxmmywlbfc,210315891
xmlxmmywlbfc,175661902
xmlxmmywlbfc,229080074
xmlxmmywlbfc,187022018
xmlxmmywlbfc,208103559
xmlxmmywlbfc,196713152
xmlxmmywlbfc,187408594
xmlxmmywlbfc,228046911
xmlxmmywlbfc,184969514
xmlxmmywlbfc,188195004
xmlxmmywlbfc,134082522
xmlxmmywlbfc,204037791
xmlxmmywlbfc,232251326
dlkrtmywlbdc,102928292
dlkrtmywlbdc,150154702
dlkrtmywlbdc,220916721
dlkrtmywlbdc,223460528
dlkrtmywlbdc,229080074
dlkrtmywlbdc,223947407
dlkrtmywlbdc,196967834
dlkrtmywlbdc,199265859
dlkrtmywlbdc,199058671
mvsrbnywlbbc,227281960
mvsrbnywlbbc,234500011
mvsrbnywlbbc,188313814
mvsrbnywlbbc,217488086
mvsrbnywlbbc,108448302
mvsrbnywlbbc,227958621
mvsrbnywlbbc,233433322
mvsrbnywlbbc,188630710
mvsrbnywlbbc,220916721
mvsrbnywlbbc,183060625
mvsrbnywlbbc,221614251
mvsrbnywlbbc,234452413
mvsrbnywlbbc,234364278
mvsrbnywlbbc,113235602
mvsrbnywlbbc,157778932
mvsrbnywlbbc,222686978
mvsrbnywlbbc,199265859
gwjpknywlbzb,211559047
gwjpknywlbzb,174194492
gwjpknywlbzb,232764306
gwjpknywlbzb,219054579
gwjpknywlbzb,201326996
gwjpknywlbzb,207654954
gwjpknywlbzb,233835631
gwjpknywlbzb,210039230
gwjpknywlbzb,229080074
gwjpknywlbzb,196515534
gwjpknywlbzb,234364278
gwjpknywlbzb,234088384
gwjpknywlbzb,141520072
gwjpknywlbzb,220688601
gwjpknywlbzb,202105224
gwjpknywlbzb,210994848
gwjpknywlbzb,48561832
szlrfnywlbwb,190762309
szlrfnywlbwb,195619474
szlrfnywlbwb,8331238
szlrfnywlbwb,102928292
szlrfnywlbwb,224204230
szlrfnywlbwb,224207742
szlrfnywlbwb,234200464
szlrfnywlbwb,190430542
szlrfnywlbwb,48561832
xmlxmmywlbvb,218424925
xmlxmmywlbvb,221514468
xmlxmmywlbvb,196490698
xmlxmmywlbvb,205486647
xmlxmmywlbvb,201687334
xmlxmmywlbvb,213204941
xmlxmmywlbvb,206713570
xmlxmmywlbvb,196397630
xmlxmmywlbvb,206748488
xmlxmmywlbvb,112824762
xmlxmmywlbvb,175661902
xmlxmmywlbvb,229080074
xmlxmmywlbvb,187022018
xmlxmmywlbvb,208103559
xmlxmmywlbvb,196713152
xmlxmmywlbvb,187408594
xmlxmmywlbvb,228046911
xmlxmmywlbvb,184969514
xmlxmmywlbvb,188195004
xmlxmmywlbvb,134082522
xmlxmmywlbvb,232251326
xmlxmmywlbvb,210994848
xmlxmmywlbvb,110673102
dlkrtmywlbtb,226022617
dlkrtmywlbtb,188313814
dlkrtmywlbtb,220009905
dlkrtmywlbtb,185183507
dlkrtmywlbtb,108448302
dlkrtmywlbtb,102928292
dlkrtmywlbtb,225289681
dlkrtmywlbtb,150154702
dlkrtmywlbtb,224204230
dlkrtmywlbtb,220916721
dlkrtmywlbtb,207654954
dlkrtmywlbtb,234066494
dlkrtmywlbtb,196076811
dlkrtmywlbtb,223460528
dlkrtmywlbtb,98296172
dlkrtmywlbtb,226139905
dlkrtmywlbtb,151283182
dlkrtmywlbtb,206582438
dlkrtmywlbtb,157814872
dlkrtmywlbtb,196967834
dlkrtmywlbtb,189069191
dlkrtmywlbtb,194778122
mvsrbnywlbrb,43204022
mvsrbnywlbrb,108448302
mvsrbnywlbrb,227958621
mvsrbnywlbrb,226905891
mvsrbnywlbrb,196457692
mvsrbnywlbrb,227588227
mvsrbnywlbrb,233835631
mvsrbnywlbrb,217760858
mvsrbnywlbrb,191186119
mvsrbnywlbrb,233954649
mvsrbnywlbrb,113235602
mvsrbnywlbrb,206582438
mvsrbnywlbrb,232809247
mvsrbnywlbrb,135208402
mvsrbnywlbrb,232676485
gwjpknywlbqb,188313814
gwjpknywlbqb,220009905
gwjpknywlbqb,217488086
gwjpknywlbqb,102928292
gwjpknywlbqb,226905891
gwjpknywlbqb,214144312
gwjpknywlbqb,207654954
gwjpknywlbqb,191186119
gwjpknywlbqb,229080074
gwjpknywlbqb,217865936
gwjpknywlbqb,113235602
gwjpknywlbqb,141520072
szlrfnywlbnb,188313814
szlrfnywlbnb,220009905
szlrfnywlbnb,102928292
szlrfnywlbnb,224204230
szlrfnywlbnb,220916721
szlrfnywlbnb,43237102
szlrfnywlbnb,190430542
szlrfnywlbnb,194778122
xmlxmmywlbmb,218424925
xmlxmmywlbmb,205486647
xmlxmmywlbmb,201687334
xmlxmmywlbmb,213204941
xmlxmmywlbmb,196397630
xmlxmmywlbmb,206748488
xmlxmmywlbmb,112824762
xmlxmmywlbmb,226468703
xmlxmmywlbmb,210315891
xmlxmmywlbmb,175661902
xmlxmmywlbmb,229080074
xmlxmmywlbmb,208103559
xmlxmmywlbmb,196713152
xmlxmmywlbmb,228046911
xmlxmmywlbmb,184969514
xmlxmmywlbmb,218001391
xmlxmmywlbmb,188195004
xmlxmmywlbmb,134082522
xmlxmmywlbmb,206235259
xmlxmmywlbmb,135208402
xmlxmmywlbmb,232251326
xmlxmmywlbmb,210994848
xmlxmmywlbmb,209182680
xmlxmmywlbmb,195150281
dlkrtmywlblb,188313814
dlkrtmywlblb,220009905
dlkrtmywlblb,233593550
dlkrtmywlblb,232030443
dlkrtmywlblb,231246833
dlkrtmywlblb,220916721
dlkrtmywlblb,43237102
dlkrtmywlblb,207654954
dlkrtmywlblb,223460528
dlkrtmywlblb,135208402
dlkrtmywlblb,199265859
dlkrtmywlblb,194778122
mvsrbnywlbjb,221514468
mvsrbnywlbjb,232300966
mvsrbnywlbjb,228300304
mvsrbnywlbjb,188313814
mvsrbnywlbjb,217556791
mvsrbnywlbjb,220151483
mvsrbnywlbjb,232030443
mvsrbnywlbjb,108448302
mvsrbnywlbjb,226905891
mvsrbnywlbjb,196457692
mvsrbnywlbjb,220916721
mvsrbnywlbjb,227588227
mvsrbnywlbjb,233079831
mvsrbnywlbjb,229080074
mvsrbnywlbjb,228046911
mvsrbnywlbjb,98296172
mvsrbnywlbjb,194875027
mvsrbnywlbjb,206582438
mvsrbnywlbjb,217935656
mvsrbnywlbjb,135208402
gwjpknywlbhb,202182052
gwjpknywlbhb,188313814
gwjpknywlbhb,220009905
gwjpknywlbhb,174194492
gwjpknywlbhb,226905891
gwjpknywlbhb,229387336
gwjpknywlbhb,201326996
gwjpknywlbhb,149568122
gwjpknywlbhb,190430542
gwjpknywlbhb,141520072
gwjpknywlbhb,220688601
gwjpknywlbhb,206235259
gwjpknywlbhb,135208402
gwjpknywlbhb,232251326
szlrfnywlbfb,221514468
szlrfnywlbfb,8331238
szlrfnywlbfb,232030443
szlrfnywlbfb,108448302
szlrfnywlbfb,102928292
szlrfnywlbfb,225289681
szlrfnywlbfb,224204230
szlrfnywlbfb,220916721
szlrfnywlbfb,43237102
szlrfnywlbfb,223460528
szlrfnywlbfb,226139905
szlrfnywlbfb,151283182
szlrfnywlbfb,106192102
szlrfnywlbfb,232809247
szlrfnywlbfb,135208402
szlrfnywlbfb,212554858
szlrfnywlbfb,157814872
szlrfnywlbfb,196967834
szlrfnywlbfb,194778122
szlrfnywlbfb,211114082
szlrfnywlbfb,222705750
szlrfnywlbfb,199726165
xmlxmmywlbdb,218424925
xmlxmmywlbdb,205486647
xmlxmmywlbdb,229775298
xmlxmmywlbdb,226398170
xmlxmmywlbdb,213204941
xmlxmmywlbdb,206713570
xmlxmmywlbdb,196397630
xmlxmmywlbdb,206748488
xmlxmmywlbdb,112824762
xmlxmmywlbdb,169743132
xmlxmmywlbdb,212050561
xmlxmmywlbdb,226468703
xmlxmmywlbdb,175661902
xmlxmmywlbdb,232991121
xmlxmmywlbdb,229080074
xmlxmmywlbdb,187022018
xmlxmmywlbdb,208103559
xmlxmmywlbdb,196713152
xmlxmmywlbdb,187408594
xmlxmmywlbdb,228046911
xmlxmmywlbdb,190430542
xmlxmmywlbdb,218001391
xmlxmmywlbdb,188195004
xmlxmmywlbdb,134082522
xmlxmmywlbdb,206235259
xmlxmmywlbdb,232251326
xmlxmmywlbdb,209182680
dlkrtmywlbcb,226398170
dlkrtmywlbcb,9708043
dlkrtmywlbcb,232300966
dlkrtmywlbcb,188313814
dlkrtmywlbcb,148381622
dlkrtmywlbcb,184807512
dlkrtmywlbcb,108448302
dlkrtmywlbcb,102928292
dlkrtmywlbcb,224204230
dlkrtmywlbcb,220916721
dlkrtmywlbcb,224207742
dlkrtmywlbcb,233079831
dlkrtmywlbcb,207654954
dlkrtmywlbcb,10665038
dlkrtmywlbcb,195710692
dlkrtmywlbcb,8689400
dlkrtmywlbcb,183472079
dlkrtmywlbcb,151283182
dlkrtmywlbcb,204420780
dlkrtmywlbcb,9880846
dlkrtmywlbcb,213019229
dlkrtmywlbcb,232592240
dlkrtmywlbcb,157814872
dlkrtmywlbcb,196967834
dlkrtmywlbcb,199265859
dlkrtmywlbcb,194778122
mvsrbnywkbnc,218389515
mvsrbnywkbnc,226398170
mvsrbnywkbnc,232896904
mvsrbnywkbnc,228300304
mvsrbnywkbnc,188313814
mvsrbnywkbnc,148381622
mvsrbnywkbnc,108448302
mvsrbnywkbnc,206748488
mvsrbnywkbnc,196457692
mvsrbnywkbnc,224204230
mvsrbnywkbnc,92701202
mvsrbnywkbnc,183060625
mvsrbnywkbnc,228046911
mvsrbnywkbnc,98296172
mvsrbnywkbnc,226139905
mvsrbnywkbnc,113235602
mvsrbnywkbnc,135208402
mvsrbnywkbnc,232676485
mvsrbnywkbnc,229959116
gwjpknywkbmc,221514468
gwjpknywkbmc,102928292
gwjpknywkbmc,225289681
gwjpknywkbmc,36925522
gwjpknywkbmc,229387336
gwjpknywkbmc,224204230
gwjpknywkbmc,201326996
gwjpknywkbmc,227588227
gwjpknywkbmc,207654954
gwjpknywkbmc,229080074
gwjpknywkbmc,113235602
gwjpknywkbmc,141520072
gwjpknywkbmc,220688601
gwjpknywkbmc,206235259
gwjpknywkbmc,202105224
gwjpknywkbmc,224063247
gwjpknywkbmc,157814872
gwjpknywkbmc,232676485
gwjpknywkbmc,210267787
szlrfnywkbkc,230760868
szlrfnywkbkc,102928292
szlrfnywkbkc,225289681
szlrfnywkbkc,224204230
szlrfnywkbkc,206023621
szlrfnywkbkc,162567712
szlrfnywkbkc,232698644
szlrfnywkbkc,223460528
szlrfnywkbkc,227741041
szlrfnywkbkc,151283182
szlrfnywkbkc,113235602
szlrfnywkbkc,213019229
szlrfnywkbkc,212554858
szlrfnywkbkc,157814872
szlrfnywkbkc,196967834
szlrfnywkbkc,194778122
xmlxmmywkbjc,215661890
xmlxmmywkbjc,218424925
xmlxmmywkbjc,221514468
xmlxmmywkbjc,205486647
xmlxmmywkbjc,213204941
xmlxmmywkbjc,160655772
xmlxmmywkbjc,206713570
xmlxmmywkbjc,206748488
xmlxmmywkbjc,169743132
xmlxmmywkbjc,216459786
xmlxmmywkbjc,226468703
xmlxmmywkbjc,216464993
xmlxmmywkbjc,175661902
xmlxmmywkbjc,229080074
xmlxmmywkbjc,208103559
xmlxmmywkbjc,196713152
xmlxmmywkbjc,187408594
xmlxmmywkbjc,228046911
xmlxmmywkbjc,184969514
xmlxmmywkbjc,213222177
xmlxmmywkbjc,218001391
xmlxmmywkbjc,188195004
xmlxmmywkbjc,134082522
xmlxmmywkbjc,206235259
xmlxmmywkbjc,232592240
xmlxmmywkbjc,232251326
dlkrtmywkbhc,226398170
dlkrtmywkbhc,228791866
dlkrtmywkbhc,231246833
dlkrtmywkbhc,162567712
dlkrtmywkbhc,191186119
dlkrtmywkbhc,223460528
dlkrtmywkbhc,151283182
dlkrtmywkbhc,216267855
dlkrtmywkbhc,213019229
dlkrtmywkbhc,206582438
dlkrtmywkbhc,232592240
dlkrtmywkbhc,224063247
dlkrtmywkbhc,157814872
dlkrtmywkbhc,194778122
mvsrbnywkbfc,221514468
mvsrbnywkbfc,148381622
mvsrbnywkbfc,108448302
mvsrbnywkbfc,226905891
mvsrbnywkbfc,11995995
mvsrbnywkbfc,220916721
mvsrbnywkbfc,31415712
mvsrbnywkbfc,232431878
mvsrbnywkbfc,217760858
mvsrbnywkbfc,197954294
mvsrbnywkbfc,191186119
mvsrbnywkbfc,229080074
mvsrbnywkbfc,228046911
mvsrbnywkbfc,226139905
mvsrbnywkbfc,157778932
mvsrbnywkbfc,229380457
mvsrbnywkbfc,206235259
mvsrbnywkbfc,206582438
mvsrbnywkbfc,207066974
mvsrbnywkbfc,157814872
mvsrbnywkbfc,194778122
gwjpknywkbdc,202182052
gwjpknywkbdc,218389515
gwjpknywkbdc,226132305
gwjpknywkbdc,230033725
gwjpknywkbdc,232300966
gwjpknywkbdc,188313814
gwjpknywkbdc,174194492
gwjpknywkbdc,102928292
gwjpknywkbdc,225289681
gwjpknywkbdc,226905891
gwjpknywkbdc,229387336
gwjpknywkbdc,201326996
gwjpknywkbdc,228672276
gwjpknywkbdc,217760858
gwjpknywkbdc,191186119
gwjpknywkbdc,204307877
gwjpknywkbdc,151283182
gwjpknywkbdc,141520072
gwjpknywkbdc,206235259
gwjpknywkbdc,210577827
gwjpknywkbdc,202105224
gwjpknywkbdc,232251326
gwjpknywkbdc,224063247
szlrfnywkbbc,8331238
szlrfnywkbbc,108448302
szlrfnywkbbc,220916721
szlrfnywkbbc,162567712
szlrfnywkbbc,43237102
szlrfnywkbbc,224207742
szlrfnywkbbc,232251326
